,attraction_name,category,rating,reviews,categories,address,city
2777,World Famous Giant Shoe Museum,Tourist attraction,3.4,16,Tourist attraction,"World Famous Giant Shoe Museum, 1501 Pike Pl # 424, Seattle, WA 98101",Seattle
2778,Chief Seattle Fountain,Tourist attraction,4.7,6,Tourist attraction,"Chief Seattle Fountain, 100 Yesler Wy, Seattle, WA 98104",Seattle
2779,City Map Hatchcover,Tourist attraction,3.7,3,Tourist attraction,"City Map Hatchcover, 95 Yesler Wy Suite 300, Seattle, WA 98104",Seattle
2780,Fremont Troll,Sculpture,4.5,9622,"Sculpture, Tourist attraction","Fremont Troll, North 36th Street, Troll Ave N, Seattle, WA 98103",Seattle
2781,Statue of Lenin,Monument,4.2,724,"Monument, Park, Tourist attraction","Statue of Lenin, 3526 Fremont Pl N, Seattle, WA 98103",Seattle
2782,Jimi Hendrix Statue,Tourist attraction,4.5,531,Tourist attraction,"Jimi Hendrix Statue, 1604 Broadway, Seattle, WA 98122",Seattle
2783,Gas Works - Lake View Point,Tourist attraction,4.9,91,Tourist attraction,"Gas Works - Lake View Point, Seattle, WA 98103",Seattle
2784,The Fremont Rocket,Sculpture,4.3,63,"Sculpture, Historical landmark, Tourist attraction","The Fremont Rocket, 3420 Evanston Ave N, Seattle, WA 98103",Seattle
2785,A Salish Welcome,Monument,4.3,56,"Monument, Tourist attraction","A Salish Welcome, 3419 NW 54th St, Seattle, WA 98107",Seattle
2786,Seattle Skyline,Tourist attraction,4.9,51,Tourist attraction,"Seattle Skyline, 1054 Harbor Ave SW, Seattle, WA 98116",Seattle
2787,Seattle Tower,Business center,4.3,50,"Business center, Historical landmark, Tourist attraction","Seattle Tower, 1218 3rd Ave, Seattle, WA 98101",Seattle
2788,Historic Carousel,Tourist attraction,4.6,46,Tourist attraction,"Historic Carousel, 5500 Phinney Ave N, Seattle, WA 98103",Seattle
2789,Capitol Hill Wishing Tree,Tourist attraction,5,32,Tourist attraction,"Capitol Hill Wishing Tree, 2099 E Galer St, Seattle, WA 98112",Seattle
2790,Harbor Steps,Tourist attraction,4.6,26,Tourist attraction,"Harbor Steps, Seattle, WA 98101",Seattle
2791,Pier 57 Historic Carousel,Tourist attraction,4,12,Tourist attraction,"Pier 57 Historic Carousel, 1301 Alaskan Wy, Seattle, WA 98101",Seattle
2792,Bay Terrace Rd Viewpoint,Tourist attraction,3.6,10,Tourist attraction,"Bay Terrace Rd Viewpoint, Bay Terrace Rd, Seattle, WA 98199",Seattle
2793,Comstock Kissing Stairs,Tourist attraction,4.3,8,Tourist attraction,"Comstock Kissing Stairs, Comstock Stairs, Seattle, WA 98109",Seattle
2794,"Public Art ""Transforest""",Tourist attraction,4.1,7,Tourist attraction,"Public Art ""Transforest"", Seattle, WA 98109",Seattle
2795,Cadillac Hotel,Historical landmark,4.3,7,"Historical landmark, Tourist attraction","Cadillac Hotel, 168 S Jackson St, Seattle, WA 98104",Seattle
2796,University Village Fountain,Tourist attraction,5,2,Tourist attraction,"University Village Fountain, 2602 NE University Village St, Seattle, WA 98105",Seattle
2797,Water Frolic,Tourist attraction,3,2,Tourist attraction,"Water Frolic, 2609 NE University Village St, Seattle, WA 98105",Seattle
2798,Monument,Tourist attraction,,,Tourist attraction,"Monument, S Jackson St &, 23rd Ave S, Seattle, WA 98144",Seattle
2799,Merce Sculpture,Tourist attraction,,,Tourist attraction,"Merce Sculpture, 1079 Lenora St, Seattle, WA 98121",Seattle
2800,Pioneer Square,,,,,"Pioneer Square, Seattle, WA",Seattle
2801,Mendenhall Glacier Visitor Center,Visitor center,4.8,7093,"Visitor center, Hiking area, Tourist attraction","Mendenhall Glacier Visitor Center, 6000 Glacier Spur Rd, Juneau, AK 99801",Juneau
2802,Juneau Tours and Whale Watch,Tour agency,5,5261,"Tour agency, Boat tour agency, Bus tour agency, Sightseeing tour agency, Tour operator, Whale watching tour agency","Juneau Tours and Whale Watch, MEETING LOCATION, 492 S Franklin St, Juneau, AK 99801",Juneau
2803,Glacier Gardens Rainforest Adventure,Botanical garden,4.6,794,"Botanical garden, Park, Tourist attraction","Glacier Gardens Rainforest Adventure, 7600 Glacier Hwy, Juneau, AK 99801",Juneau
2804,Mount Roberts Tramway,Gondola lift station,4.3,538,Gondola lift station,"Mount Roberts Tramway, 490 S Franklin St, Juneau, AK 99801",Juneau
2805,Alaska State Museum,Museum,4.8,521,"Museum, Archive, Art museum, History museum, Library, Tourist attraction","Alaska State Museum, 395 Whittier St, Juneau, AK 99801",Juneau
2806,"National Shrine of St. Therese, Juneau",Catholic church,4.8,441,"Catholic church, Tourist attraction","National Shrine of St. Therese, Juneau, 21425 Glacier Hwy, Juneau, AK 99801",Juneau
2807,Savikko Park,Park,4.6,369,"Park, Public beach, Sports complex, Tourist attraction","Savikko Park (Sandy Beach), 101 Savikko Rd, Douglas, AK 99824",Juneau
2808,The Whale Project,City park,4.7,355,"City park, Tourist attraction","The Whale Project, Harris Harbor Way, Juneau, AK 99801",Juneau
2809,Gastineau Guiding Company,Whale watching tour agency,4.9,178,"Whale watching tour agency, Boat tour agency, Sightseeing tour agency, Tour agency","Gastineau Guiding Company, 1330 Eastaugh Way Ste 2, Juneau, AK 99801",Juneau
2810,Juneau-Douglas City Museum,History museum,4.5,163,"History museum, Local history museum, Tourist attraction","Juneau-Douglas City Museum, 114 W 4th St, Juneau, AK 99801",Juneau
2811,Goldbelt Tram,Tourist attraction,4.1,160,"Tourist attraction, Mountain cable car","Goldbelt Tram, 490 S Franklin St, Juneau, AK 99801",Juneau
2812,Historic Taku Glacier Lodge,Historical landmark,5,152,"Historical landmark, Tourist attraction","Historic Taku Glacier Lodge, Juneau, AK 99801",Juneau
2813,AJ Mine Gastineau Mill Tours,Tourist attraction,4.7,133,Tourist attraction,"AJ Mine Gastineau Mill Tours, 500 Sheep Creek Mine Rd, Juneau, AK 99801",Juneau
2814,Eaglecrest Ski Area,Ski resort,4.8,124,"Ski resort, Hiking area, Ski rental service, Ski shop, Snowboard rental service, Snowboard shop, Tourist attraction","Eaglecrest Ski Area, 3000 Fish Creek Rd, Juneau, AK 99801",Juneau
2815,Last Chance Mining Museum,Museum,4.5,102,"Museum, Tourist attraction","Last Chance Mining Museum, 1001 Basin Rd, Juneau, AK 99801",Juneau
2816,OverStreet Park,City park,4.7,90,City park,"OverStreet Park, Harris Harbor Way, Juneau, AK 99801",Juneau
2817,Jayleen's Alaska,Whale watching tour agency,4.9,64,Whale watching tour agency,"Jayleen's Alaska, 11957 Glacier Hwy, Juneau, AK 99801",Juneau
2818,Alaska State Capitol,State government office,4.3,50,"State government office, Tourist attraction","Alaska State Capitol, 120 4th St, Juneau, AK 99801",Juneau
2819,Alaska Whale Watch,Tour operator,5,33,Tour operator,"Alaska Whale Watch, 406 S Franklin St, Juneau, AK 99801",Juneau
2820,Jensen-Olson Arboretum,Garden,4.7,22,Garden,"Jensen-Olson Arboretum, 23035 Glacier Hwy, Juneau, AK 99801",Juneau
2821,Juneau Visitor Center,Visitor center,4.2,18,Visitor center,"Juneau Visitor Center, 470 S Franklin St, Juneau, AK 99801",Juneau
2822,Wickersham State Historic Site,Historical landmark,4.1,15,"Historical landmark, Museum, Tourist attraction","Wickersham State Historic Site, 213 7th St, Juneau, AK 99801",Juneau
2823,Oliver Inlet State Marine Park,Park,4.8,4,"Park, Tourist attraction","Oliver Inlet State Marine Park, Juneau, AK 99801",Juneau
2824,Mendenhall Wetlands Scenic View Turnout,Tourist attraction,5,2,Tourist attraction,"Mendenhall Wetlands Scenic View Turnout, Mile 6 Egan Dr, Juneau, AK 99801",Juneau
2825,Juneau hometown tours,Tour operator,5,1,Tour operator,"Juneau hometown tours, Juneau, AK 99801",Juneau
2826,Nugget Falls,Park,4.8,398,"Park, Scenic spot","Nugget Falls, Nugget Creek, Juneau, AK 99801",Juneau
2827,Mendenhall Glacier,Glacier,4.9,375,Glacier,"Mendenhall Glacier, Juneau, AK 99801",Juneau
2828,Mendenhall Wetlands State Game Refuge,Park,4.7,157,"Park, Tourist attraction","Mendenhall Wetlands State Game Refuge, Juneau, AK 99801",Juneau
2829,Eagle Beach,Park,4.8,157,"Park, Public beach, Tourist attraction","Eagle Beach, Juneau, AK 99801",Juneau
2830,Juneau's Best Tours,Tourist attraction,4.5,59,Tourist attraction,"Juneau's Best Tours, 230 S Franklin St #906, Juneau, AK 99801",Juneau
2831,Downtown Clock,Tourist attraction,4.7,3,Tourist attraction,"Downtown Clock, 251 Front St, Juneau, AK 99801",Juneau
2832,Joe Juneau Memorial,Tourist attraction,4,1,Tourist attraction,"Joe Juneau Memorial, 86 Glacier Ave, Juneau, AK 99801",Juneau
2833,ZooMontana,Zoo,4.5,2328,"Zoo, Tourist attraction","ZooMontana, 2100 Shiloh Rd, Billings, MT 59106",Billings
2834,Pictograph Cave State Park,State park,4.4,1049,"State park, Archaeological museum, Bird watching area, Picnic ground, Souvenir store, Tourist attraction","Pictograph Cave State Park, 3401 Coburn Rd, Billings, MT 59101",Billings
2835,Lake Elmo State Park,State park,4.3,1005,"State park, Tourist attraction","Lake Elmo State Park, 219 Rolling Hills Dr, Billings, MT 59105",Billings
2836,Riverfront Park,Park,4.5,926,"Park, Tourist attraction","Riverfront Park, 7277-7337 State Secondary Hwy 416, Billings, MT 59101",Billings
2837,Moss Mansion Museum,Museum,4.8,550,"Museum, Event venue, Gift shop, Tourist attraction","Moss Mansion Museum, 914 Division St, Billings, MT 59101",Billings
2838,Oasis,Water park,4.5,550,"Water park, Amusement center, Amusement park, Swimming pool, Tourist attraction","Oasis, 543 Aronson Ave, Billings, MT 59105",Billings
2839,Two Moon Park,Park,4.5,529,"Park, Tourist attraction","Two Moon Park, 850 Two Moon Park Rd, Billings, MT 59105",Billings
2840,Swords Park,Park,4.6,438,"Park, Tourist attraction","Swords Park, Swords Park Dr, Billings, MT 59105",Billings
2841,Yellowstone Art Museum,Art museum,4.5,339,"Art museum, Event venue, Modern art museum, Tourist attraction","Yellowstone Art Museum, 401 N 27th St A, Billings, MT 59101",Billings
2842,Wise Wonders Science and Discovery Museum,Museum,4.6,334,"Museum, Children's museum, Tourist attraction","Wise Wonders Science and Discovery Museum, 3024 2nd Ave N, Billings, MT 59101",Billings
2843,Castle Rock Park,Park,4.4,266,"Park, Tourist attraction","Castle Rock Park, W Wicks Ln & Nutter Blvd, Billings, MT 59105",Billings
2844,DanWalt Gardens,Wedding venue,4.7,238,"Wedding venue, Banquet hall, Botanical garden, Corporate entertainment service, Event venue, Garden, Meeting planning service, Tourist attraction","DanWalt Gardens, 720 Washington St, Billings, MT 59101",Billings
2845,Coulson Park,Park,4.1,197,"Park, Picnic ground, Tourist attraction","Coulson Park, Charlene St, Billings, MT 59101",Billings
2846,Yellowstone County Museum,Museum,4.7,184,"Museum, Tourist attraction","Yellowstone County Museum, 1950 Terminal Cir, Billings, MT 59105",Billings
2847,Western Heritage Center,History museum,4.3,158,"History museum, Tourist attraction","Western Heritage Center, 2822 Montana Ave, Billings, MT 59101",Billings
2848,Yellowstone Cellars & Winery,Winery,4.9,129,"Winery, Restaurant, Tourist attraction","Yellowstone Cellars & Winery, 1335 Holiday Cir, Billings, MT 59101",Billings
2849,Visit Southeast Montana,Non-governmental organization,4.4,5,"Non-governmental organization, Tourist attraction","Visit Southeast Montana, 815 S 27th St #4513, Billings, MT 59101",Billings
2850,Yellowstone Kelly Interpretive Site,Museum,4.7,60,"Museum, Tourist attraction","Yellowstone Kelly Interpretive Site, Chief Black Otter Trail, Billings, MT 59101",Billings
2851,Rimrock View Pullout,Tourist attraction,4.7,37,Tourist attraction,"Rimrock View Pullout, 1701-2029, MT-3, Billings, MT 59106",Billings
2852,Four Dances Recreation Area,Park,4.9,19,Park,"Four Dances Recreation Area, 03092721101010000, Billings, MT 59101",Billings
2853,Fallingwater,Historical landmark,4.8,5379,"Historical landmark, Museum, Nature preserve, Tourist attraction","Fallingwater, 1491 Mill Run Rd, Mill Run, PA 15464",Morgantown
2854,Coopers Rock State Forest,State park,4.8,2973,"State park, Tourist attraction","Coopers Rock State Forest, 61 County Line Dr, Bruceton Mills, WV 26525",Morgantown
2855,Morgantown Marriott at Waterfront Place,Hotel,4.4,1553,"Hotel, Business to business service, Conference center, Wedding venue","Morgantown Marriott at Waterfront Place, Two Waterfront Pl, Morgantown, WV 26501",Morgantown
2856,Mountaineer Field at Milan Puskar Stadium,Stadium,4.8,1417,"Stadium, Football Field","Mountaineer Field at Milan Puskar Stadium, 1 Ira Errett Rodgers Dr, Morgantown, WV 26505",Morgantown
2857,WVU Coliseum,Arena,4.7,1177,"Arena, Sports complex","WVU Coliseum, 3450 Monongahela Blvd, Morgantown, WV 26505",Morgantown
2858,West Virginia University,Public university,4.6,807,"Public university, University","West Virginia University, Morgantown, WV 26506",Morgantown
2859,Dorsey's Knob Park and Disc Golf Course,Park,4.5,622,"Park, Tourist attraction","Dorsey's Knob Park and Disc Golf Course, 1107 Dorsey Ave, Morgantown, WV 26501",Morgantown
2860,Apothecary Ale House & Cafe,Bar,4.8,434,"Bar, Restaurant, Sandwich shop","Apothecary Ale House & Cafe, 227 Spruce St, Morgantown, WV 26505",Morgantown
2861,Metropolitan Theatre,Performing arts theater,4.7,333,"Performing arts theater, Historical place, Tourist attraction","Metropolitan Theatre, 371 High St, Morgantown, WV 26505",Morgantown
2862,Core Arboretum,Arboretum,4.8,262,"Arboretum, Tourist attraction","Core Arboretum, Monongahela Blvd, Morgantown, WV 26505",Morgantown
2863,Morgantown Farmers Market,Farmers' market,4.6,217,Farmers' market,"Morgantown Farmers Market, 400 Spruce St, Morgantown, WV 26505",Morgantown
2864,Don Knotts Statue,Sculpture,4.7,135,"Sculpture, Tourist attraction","Don Knotts Statue, 371 High St, Morgantown, WV 26505",Morgantown
2865,Spark! Imagination and Science Center,Children's museum,4.4,78,Children's museum,"Spark! Imagination and Science Center, 5000 Green Bag Road G-12, Morgantown, WV 26501",Morgantown
2866,Art Museum of West Virginia University,Art museum,4.6,68,"Art museum, Tourist attraction","Art Museum of West Virginia University, 20 Fine Arts Dr, Morgantown, WV 26505",Morgantown
2867,Morgantown History Museum,History museum,4.9,45,"History museum, Museum, Tourist attraction","Morgantown History Museum, 175 Kirk St, Morgantown, WV 26505",Morgantown
2868,Appalachian Gallery,Gift shop,4.8,41,"Gift shop, Art gallery, Book store, Greeting card shop, Jewelry store, Picture frame shop, Pottery store, Toy store","Appalachian Gallery, 270 Walnut St, Morgantown, WV 26505",Morgantown
2869,Anvil + Ax,Restaurant,3.7,18,Restaurant,"Anvil + Ax, 127 High St, Morgantown, WV 26505",Morgantown
2870,Watts Museum,Museum,3.9,8,"Museum, Tourist attraction","Watts Museum, Mineral Resources Building, 1374 Evansdale Dr, Morgantown, WV 26506",Morgantown
2871,WVU Core Arboretum Amphitheater,Drama theater,4.6,5,Drama theater,"WVU Core Arboretum Amphitheater, Ampitheater Trail, Morgantown, WV 26505",Morgantown
2872,Caperton Trail,,,,,"Caperton Trail, West Virginia",Morgantown
2873,The Breakers,Historical place museum,4.7,8469,"Historical place museum, Historical place, Tourist attraction","The Breakers, 44 Ochre Point Ave, Newport, RI 02840",Newport
2874,Fort Adams State Park,State park,4.6,3388,"State park, Tourist attraction","Fort Adams State Park, 80 Fort Adams Dr, Newport, RI 02840",Newport
2875,Marble House,Historical place museum,4.7,3110,"Historical place museum, Historical landmark, Tourist attraction","Marble House, 596 Bellevue Ave, Newport, RI 02840",Newport
2876,Easton's Beach,Public beach,4.4,2146,"Public beach, Tourist attraction","Easton's Beach, 175 Memorial Blvd, Newport, RI 02840",Newport
2877,The Elms,Historical landmark,4.7,2075,"Historical landmark, Tourist attraction","The Elms, 367 Bellevue Ave, Newport, RI 02840",Newport
2878,Cliff Walk,Hiking area,4.8,1981,Hiking area,"Cliff Walk, 117 Memorial Blvd, Newport, RI 02840",Newport
2879,Bowen's Wharf,Tourist attraction,4.6,1900,"Tourist attraction, Marina, Restaurant, Shopping mall, Tourist information center","Bowen's Wharf, Bowens Wharf, Newport, RI 02840",Newport
2880,Rosecliff,Historical place museum,4.5,1517,"Historical place museum, Tourist attraction","Rosecliff, 548 Bellevue Ave, Newport, RI 02840",Newport
2881,King Park,Park,4.6,706,"Park, Tourist attraction","King Park, 125 Wellington Ave, Newport, RI 02840",Newport
2882,Audrain Auto Museum,Museum,4.5,690,"Museum, Tourist attraction","Audrain Auto Museum, Audrain Building, 222 Bellevue Ave, Newport, RI 02840",Newport
2883,Discover Newport,Municipal Department of Tourism,4.4,688,"Municipal Department of Tourism, Tourist information center","Discover Newport, 44 Long Wharf Mall, Newport, RI 02840",Newport
2884,International Tennis Hall of Fame,Museum,4.6,664,"Museum, Tourist attraction","International Tennis Hall of Fame, 194 Bellevue Ave, Newport, RI 02840",Newport
2885,Rough Point,Museum,4.7,477,"Museum, Arts organization, Historical landmark, Tourist attraction","Rough Point, 680 Bellevue Ave, Newport, RI 02840",Newport
2886,Chateau-sur-Mer,Historical landmark,4.5,436,"Historical landmark, Museum, Tourist attraction","Chateau-sur-Mer, 474 Bellevue Ave, Newport, RI 02840",Newport
2887,Touro Synagogue National Historic Site,Synagogue,4.8,290,"Synagogue, Tourist attraction","Touro Synagogue National Historic Site, 85 Touro St, Newport, RI 02840",Newport
2888,Newport Art Museum,Art museum,4.5,252,"Art museum, Tourist attraction","Newport Art Museum, 76 Bellevue Ave, Newport, RI 02840",Newport
2889,Newport Tower,Historical place museum,4.6,247,"Historical place museum, Historical place, Tourist attraction","Newport Tower, 5 Touro Park St W, Newport, RI 02840",Newport
2890,Battery Park,Park,4.7,225,"Park, Tourist attraction","Battery Park, 107 Washington St, Newport, RI 02840",Newport
2891,Sightsailing,Boat tour agency,4.8,163,"Boat tour agency, Boat rental service, Sightseeing tour agency, Tourist attraction","Sightsailing, 32 Bowens Wharf, Newport, RI 02840",Newport
2892,Museum of Newport History & Shop,Museum,4.5,124,"Museum, History museum, Tourist attraction","Museum of Newport History & Shop, 127 Thames St, Newport, RI 02840",Newport
2893,Kingscote,Historical place,4.6,111,"Historical place, Tourist attraction","Kingscote, 253 Bellevue Ave, Newport, RI 02840",Newport
2894,Viking Tours of Newport - Trolley Tours,Sightseeing tour agency,4.6,108,"Sightseeing tour agency, Bus company, Tour operator, Tourist attraction","Viking Tours of Newport - Trolley Tours, Newport Bus Terminal/Hamilton Family Aquarium, 23 America's Cup Ave Post 3, Newport, RI 02840",Newport
